Categorie 1,Categorie 2,Categorie 3,Name FR,Name EN,Pricing Base,Unit,Unit viewed,Hours base,Price,Cost
Moyens Techniques,Tournage,Décoration,"Matériaux, bois, peinture…","Materials, Wood, Paint…",,,,,,
Moyens Techniques,Tournage,Lumière,Matériel d'éclairage,Lighting Equipment,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Matériel de restauration,Restoration Material,,,,,,
Moyens Techniques,Tournage,Lumière,Matériel électricien,Electrician Material,,,,,,
Moyens Techniques,Tournage,Machinerie,Matériel machinerie (bijoute),Grip Equipment (bijoute),,,,,,
Moyens Techniques,Tournage,Son,Matériel playback,Playback Material,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Matériel report son,Sound Report Material,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Matte Painting,Matte Painting,,,,,,
Moyens Techniques,Post-production image,3D,Matte Painting 3D (+ graphiste),3D Matte Painting (+ Graphic Designer),,,,,,
Moyens Techniques,Tournage,Décoration,Menuiserie & atelier,Carpentry & Workshop,,,,,,
Moyens Techniques,Post-production image,3D,Modélisation 3D (+ graphiste ),3D Modeling (+ Graphic Designer),,,,,,
Moyens Techniques,Tournage,Image,Moniteurs supplémentaires & câbles,Additional Monitors & Cables,,,,,,
Moyens Techniques,Développement & préparation,Casting,Montage casting,Casting Edit,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Montage photo,Photo Editing,,,,,,
Moyens Techniques,Tournage,Machinerie,Motion control + opérateur,Motion Control + Operator,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Motion Designer,Motion Designer,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Motion Designer,Motion Designer,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Musicien,Musician,,,,,,
Moyens Techniques,Tournage,Machinerie,Nacelle,Basket,,,,,,
Moyens Techniques,Tournage,Son,Nagra complet,Full Nagra,,,,,,
Moyens Techniques,Tournage,HMC,Nail Artist,Nail Artist,,,,,,
Moyens Techniques,Administratif et frais géneraux,Assurances & meteo,Négatif & autres supports,Negative & Other Supports,,,,,,
Moyens Techniques,Tournage,HMC,Nettoyage,Cleaning,,,,,,
Moyens Techniques,Regie & logistique,Nettoyage / remise en état,Nettoyage,Cleaning,,,,,,
Moyens Techniques,Regie & logistique,Nettoyage / remise en état,Nettoyage,Cleaning,,,,,,
Moyens Techniques,Regie & logistique,Nettoyage / remise en état,Nettoyage,Cleaning,,,,,,
Moyens Techniques,Administratif et frais géneraux,Assurances & meteo,No show 3 personnes (hors Covid),No Show 3 people (excl. Covid),,,,,,
Moyens Techniques,Administratif et frais géneraux,Assurances & meteo,No show voiture,No Show Car,,,,,,
Moyens Techniques,Regie & logistique,Logement,Nuités hotels,Hotel Nights,,,,,,
Moyens Techniques,Administratif et frais géneraux,Assurances & meteo,Observateur,Observer,,,,,,
Moyens Techniques,Tournage,Machinerie,Opérateur bras Russian Arm,Russian Arm Operator,,,,,,
Moyens Techniques,Tournage,Photographie,Opérateur digital (photo),Digital Operator (Photo),,,,,,
Moyens Techniques,Tournage,Image,Opérateur drone,Drone Operator,,,,,,
Moyens Techniques,Tournage,Image,Opérateur Phantom,Phantom Operator,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Orchestrateur,Orchestrator,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Orchestre ,Orchestra,,,,,,
Moyens Techniques,Tournage,Lumière,Palans électriques/Ponts lumière,Electric Hoists/Lighting Trusses,,,,,,
Moyens Techniques,Regie & logistique,Transports & véhicules,Parking,Parking,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Particules/FX (+ graphiste),Particles/FX (+ Graphic Designer),,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Particules/FX (+ graphiste),Particles/FX (+ Graphic Designer),,,,,,
Moyens Techniques,Tournage,Décoration,"Peinture, toile","Paint, Canvas",,,,,,
Moyens Techniques,Tournage,Décoration,"Peinture, toile","Paint, Canvas",,,,,,
Moyens Techniques,Tournage,Décoration,Peinture/Sol,Paint/Floor,,,,,,
Moyens Techniques,Tournage,Décoration,Peinture/Sol,Paint/Floor,,,,,,
Moyens Techniques,Post-production image,Pellicules et developpement,Pellicule coul. 16/35mm (122 m),16/35mm Color Film (122 m),,,,,,
Moyens Techniques,Post-production image,Pellicules et developpement,Pellicule N&B 16/35mm (122 m),16/35mm B&W Film (122 m),,,,,,
Moyens Techniques,Regie & logistique,Restauration,Perdiems,Perdiems,,,,,,
Moyens Techniques,Tournage,HMC,Perruquier,Wigmaker,,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Personel de sécurité pour extérieurs,Security Personnel for Exteriors,,,,,,
Moyens Techniques,Tournage,Photographie,Petit matériel photo,Small Photo Equipment,,,,,,
Moyens Techniques,Tournage,Photographie,Photographe,Photographer,,,,,,
Moyens Techniques,Tournage,Photographie,Photographe - droits,Photographer - Rights,,,,,,
Moyens Techniques,Tournage,Photographie,Photographe - honoraires,Photographer - Fees,,,,,,
Moyens Techniques,Tournage,Photographie,Photographe (droits),Photographer (Rights),,,,,,
Moyens Techniques,Développement & préparation,Repérages,Photos & vidéo repérages,Location Scouting Photos & Video,,,,,,
Moyens Techniques,Développement & préparation,Conception,"Photos, polaroïds","Photos, Polaroids",,,,,,
Moyens Techniques,Tournage,Image,"Pieds, têtes & branches","Stands, Heads & Arms",,,,,,
Moyens Techniques,Tournage,Véhicules prise de vue,Pilote Avion/Hélicopère,Pilot Plane/Helicopter,,,,,,
Moyens Techniques,Tournage,Décoration,"Plancher, praticables","Flooring, Practicables",,,,,,
Moyens Techniques,Tournage,Décoration,"Plancher, praticables","Flooring, Practicables",,,,,,
Moyens Techniques,Tournage,Décoration,Plantes,Plants,,,,,,
Moyens Techniques,Tournage,Studios & décors,Plateau (démontage),Set (dismantling),,,,,,
Moyens Techniques,Tournage,Studios & décors,Plateau (heures supplémentaires),Set (overtime),,,,,,
Moyens Techniques,Tournage,Studios & décors,Plateau (installation),Set (installation),,,,,,
Moyens Techniques,Tournage,Studios & décors,Plateau (pre-light),Set (pre-light),,,,,,
Moyens Techniques,Tournage,Studios & décors,Plateau (tournage),Set (shoot),,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Police & pompiers,Police & Firefighters,,,,,,
Moyens Techniques,Tournage,Décoration,Prime outillage,Tool Allowance,,,,,,
Moyens Techniques,Tournage,Décoration,Prime outillage,Tool Allowance,,,,,,
Moyens Techniques,Administratif et frais géneraux,Assurances & meteo,Prime Weather day,Weather Day Allowance,,,,,,
Moyens Techniques,Développement & préparation,Casting,Prise de vue Casting,Casting Shoot,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Producteur réalisateur son,Sound Producer Director,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Producteur réalisateur son,Sound Producer Director,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Producteur VFX,VFX Producer,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Production son,Sound Production,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Programmeur Synthé,Synth Programmer,,,,,,
Moyens Techniques,Post-production image,Master,Projection DCP,DCP Projection,,,,,,
Moyens Techniques,Post-production image,Pellicules et developpement,Projection des rushes,Rush Projection,,,,,,
Moyens Techniques,Tournage,Décoration,Quincaillerie,Hardware,,,,,,
Moyens Techniques,Tournage,Décoration,Quincaillerie,Hardware,,,,,,
Moyens Techniques,Tournage,Décoration,Rampe à pluie,Rain Ramp,,,,,,
Moyens Techniques,Développement & préparation,Conception,Recherche & doc.,Research & Doc.,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Recherche bruitage,Foley Research,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Recherche bruitage,Foley Research,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Recherche musicale,Music Research,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Recherche musicale,Music Research,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Régisseur orchestre,Orchestra Manager,,,,,,
Moyens Techniques,Tournage,Son,Relais HF,HFR Relay,,,,,,
Moyens Techniques,Post-production image,3D,Render Farm,Render Farm,,,,,,
Moyens Techniques,Post-production image,3D,Rendu (+ graphiste),Rendering (+ Graphic Designer),,,,,,
Moyens Techniques,Post-production image,Ingest & proxies,Rendu (+ graphiste),Rendering (+ Graphic Designer),,,,,,
Moyens Techniques,Regie & logistique,Nettoyage / remise en état,Réparation/Bris/Remise en état,Repair/Breakage/Refurbishment,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas,Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas - Installation & construction,Meals - Installation & Construction,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas - Pre-light,Meals - Pre-light,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas - Prépa & repérages techniques,Meals - Prep & Technical Scouting,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas Agence/Client,Agency/Client Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas équipe technique,Technical Crew Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas Équipe technique,Technical Crew Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,"Repas extras, enfants & autre interprétation","Extras, Children & Other Performance Meals",,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas interprétation,Performance Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas réalisateur/PPM,Director/PPM Meals,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Repas repérages techniques,Technical Location Scouting Meals,,,,,,
Moyens Techniques,Interprétation,Coaching & dresseurs,Répétiteur,Rehearsal Coach,,,,,,
Moyens Techniques,Post-Production son,Montage image & son,Responsable-post production,Post-Production Manager,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Retouche,Retouching,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Retouche Chromie,Color Correction,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Retouche photo,Retouch photo,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Retoucheur sur Set,Retoucher on Set,,,,,,
Moyens Techniques,Post-production image,3D,Rigging char & vehicules (+ graphiste),Rigging char & vehicules (+ graphiste),,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Rotoscopie (+ graphiste),Rotoscopie (+ graphiste),,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Rotoscopie (+ graphiste),Rotoscopie (+ graphiste),,,,,,
Moyens Techniques,Tournage,Machinerie,Russian Arm,Russian Arm,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Salle After Effects,After Effects Room,,,,,,
Moyens Techniques,Post-Production son,Montage image & son,Salle de montage AVID,AVID Editing Suite,,,,,,
Moyens Techniques,Post-Production son,Montage image & son,Salle de montage Premiere,Premiere Editing Suite,,,,,,
Moyens Techniques,Post-production image,Étalonnage,Salle étalonnage HD/2k,HD/2k Color Grading Suite,,,,,,
Moyens Techniques,Post-production image,Étalonnage,Salle étalonnage HD/2k,HD/2k Color Grading Suite,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Salle Flame,Flame Room,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Salle Flame,Flame Room,,,,,,
Moyens Techniques,Post-production image,3D,Scan Setup,Scan Setup,,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Sécurité de jour,Day Security,,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Sécurité de nuit,Night Security,,,,,,
Moyens Techniques,Tournage,Image,Séries objectifs anamorphiques,Anamorphic Lens Series,,,,,,
Moyens Techniques,Tournage,Image,Series objectifs fixes,Fixed Lens Series,,,,,,
Moyens Techniques,Tournage,Image,Séries objectifs macro,Macro Lens Series,,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Service d'ordre,Order Service,,,,,,
Moyens Techniques,Tournage,Décoration,Set designer,Set Designer,,,,,,
Moyens Techniques,Post-production image,3D,Setup/Rigging (+ graphiste),Setup/Rigging (+ Graphic Designer),,,,,,
Moyens Techniques,Post-production image,3D,Setup/Rigging (+ graphiste),Setup/Rigging (+ Graphic Designer),,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Sound Design,Sound Design,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Sound Designer,Sound Designer,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Sound Designer ,Sound Designer,,,,,,
Moyens Techniques,Post-production image,Sous tItrages & langues,Sous-titrage/Minute/Langue,Subtitling/Minute/Language,,,,,,
Moyens Techniques,Post-production image,Pellicules et developpement,Spirit 2K scan négatif,Spirit 2K Negative Scan,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Station After Effects,After Effects Station,,,,,,
Moyens Techniques,Post-production image,Retouche photo,Station de retouche,Retouching Station,,,,,,
Moyens Techniques,Post-production image,Étalonnage,Station étalonnage,Color Grading Station,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Station Flare,Flare Station,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Station Flare,Flare Station,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Station Nuke,Nuke Station,,,,,,
Moyens Techniques,Tournage,Machinerie,Steadicam,Steadicam,,,,,,
Moyens Techniques,Tournage,Image,Steadicamer,Steadicamer,,,,,,
Moyens Techniques,Post-production image,Stockshots,Stock-shot,Stock-shot,,,,,,
Moyens Techniques,Développement & préparation,Conception,Stock-shots,Stock-shots,,,,,,
Moyens Techniques,Développement & préparation,Conception,Storyboard,Storyboard,,,,,,
Moyens Techniques,Développement & préparation,Casting,Studio casting,Casting Studio,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Studio enregistrement,Recording Studio,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Studio mixage,Mixing Studio,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Studio musique,Music Studio,,,,,,
Moyens Techniques,Post-Production son,Mixage & bruitage,Studio son,Sound Studio,,,,,,
Moyens Techniques,Tournage,HMC,Styliste,Stylist,,,,,,
Moyens Techniques,Tournage,Décoration,Styliste culinaire,Food Stylist,,,,,,
Moyens Techniques,Tournage,Décoration,Styliste culinaire SFX,SFX Food Stylist,,,,,,
Moyens Techniques,Tournage,Décoration,Styliste floral,Floral Stylist,,,,,,
Moyens Techniques,Tournage,Décoration,Superviseur SFX,SFX Supervisor,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Superviseur studio,Studio Supervisor,,,,,,
Moyens Techniques,Post-production image,VFX & Finishing,Superviseur VFX tournage,On-set VFX Supervisor,,,,,,
Moyens Techniques,Post-Production son,Musique et voix off,Supervision musicale,Music Supervision,,,,,,
Moyens Techniques,Regie & logistique,Restauration,Supplément barnum pour cantine,Marquee Supplement for Canteen,,,,,,
Moyens Techniques,Post-production image,Ingest & proxies,Synchro des rushes,Rush Sync,,,,,,
Moyens Techniques,Post-production image,Pellicules et developpement,Synchro. rushes sur pellicule,Rush Sync on Film,,,,,,
Moyens Techniques,Tournage,Image,Système HF,HF System,,,,,,
Moyens Techniques,Tournage,Son,Talkie-walkie,Walkie-talkie,,,,,,
Moyens Techniques,Tournage,Studios & décors,Taxe locale,Local Tax,,,,,,
Moyens Techniques,Regie & logistique,Transports & véhicules,Taxis,Taxis,,,,,,
Moyens Techniques,Regie & logistique,Transports & véhicules,Taxis aéroport,Airport Taxis,,,,,,
Moyens Techniques,Regie & logistique,Transports & véhicules,Taxis/Chauff. privés,Taxis/Private Driver,,,,,,
Moyens Techniques,Tournage,Décoration,Technicien SFX,SFX Technician,,,,,,
Moyens Techniques,Tournage,Machinerie,Technicien/Mécanicien Russian Arm,Russian Arm Technician/Mechanic,,,,,,
Moyens Techniques,Post-production image,Ingest & proxies,Télécinéma droit MPC,Telecine Right MPC,,,,,,
Moyens Techniques,Administratif et frais géneraux,Frais généraux,Téléphone,Phone,,,,,,
Moyens Techniques,Administratif et frais géneraux,Frais généraux,"Téléphone, mob. & fax","Phone, Mobile & Fax",,,,,,
Moyens Techniques,Tournage,Sécurité & medical,Tests PCR (Covid),PCR Tests (Covid),,,,,,
